TimeStamp (ms); Total Power (W); CPU (W); Monitor (W); Disk (W); Base (W); Application (W)
63476281459675;31,8;0,2;--;0,0;31,6;--
63476281460689;32,1;0,6;--;0,0;31,6;--
63476281461703;31,9;0,3;--;0,0;31,6;--
63476281462717;31,7;0,1;--;0,0;31,6;--
63476281463731;31,6;0,0;--;0,0;31,6;--
63476281464745;32,5;1,0;--;0,0;31,6;--
63476281465759;31,6;0,0;--;0,0;31,6;--
63476281466773;31,6;0,0;--;0,0;31,6;--
63476281467787;32,5;1,0;--;0,0;31,6;--
63476281468801;31,6;0,0;--;0,0;31,6;--
63476281469815;32,4;0,8;--;0,0;31,6;--
63476281470829;32,3;0,8;--;0,0;31,6;--
63476281471843;31,6;0,0;--;0,0;31,6;--
63476281472857;32,9;1,3;--;0,0;31,6;--
63476281473871;32,1;0,5;--;0,0;31,6;--
63476281474885;31,6;0,1;--;0,0;31,6;--
63476281475899;31,6;0,0;--;0,0;31,6;--
63476281476913;31,8;0,3;--;0,0;31,6;--
63476281477927;32,9;1,3;--;0,0;31,6;--
63476281478941;32,3;0,8;--;0,0;31,6;--
63476281479955;31,6;0,0;--;0,0;31,6;--
63476281480969;34,2;2,7;--;0,0;31,6;--
63476281481983;31,6;0,0;--;0,0;31,6;--
63476281482997;32,5;1,0;--;0,0;31,6;--
63476281484011;31,6;0,0;--;0,0;31,6;--
63476281485025;33,8;2,3;--;0,0;31,6;--
63476281486039;31,6;0,0;--;0,0;31,6;--
63476281487053;31,6;0,1;--;0,0;31,6;--
63476281488067;31,6;0,0;--;0,0;31,6;--
63476281489081;33,9;2,4;--;0,0;31,6;--
63476281490095;31,6;0,0;--;0,0;31,6;--
63476281491109;35,1;3,5;--;0,0;31,6;--
63476281492123;31,6;0,0;--;0,0;31,6;--
63476281493137;32,9;1,3;--;0,0;31,6;--
63476281494151;32,6;1,0;--;0,0;31,6;--
63476281495165;31,6;0,0;--;0,0;31,6;--
63476281496179;34,8;3,2;--;0,0;31,6;--
63476281497193;31,6;0,0;--;0,0;31,6;--
63476281498207;35,4;3,8;--;0,0;31,6;--
63476281499221;31,6;0,0;--;0,0;31,6;--
63476281500235;35,9;4,4;--;0,0;31,6;--
63476281501249;31,6;0,0;--;0,0;31,6;--
63476281502263;33,8;2,3;--;0,0;31,6;--
63476281503277;31,6;0,0;--;0,0;31,6;--
63476281504291;34,0;2,4;--;0,0;31,6;--
63476281505305;31,6;0,0;--;0,0;31,6;--
63476281506319;32,7;1,2;--;0,0;31,6;--
63476281507333;31,6;0,0;--;0,0;31,6;--
63476281508347;33,2;1,6;--;0,0;31,6;--
63476281509361;31,6;0,0;--;0,0;31,6;--
63476281510375;33,1;1,5;--;0,0;31,6;--
63476281511389;31,6;0,0;--;0,0;31,6;--
63476281512403;31,6;0,0;--;0,0;31,6;--
63476281513417;31,7;0,1;--;0,0;31,6;--
63476281514431;34,8;3,3;--;0,0;31,6;--
63476281515445;31,9;0,3;--;0,0;31,6;--
63476281516459;32,0;0,5;--;0,0;31,6;--
63476281517473;31,6;0,0;--;0,0;31,6;--
63476281518487;32,1;0,5;--;0,0;31,6;--
63476281519501;35,2;3,7;--;0,0;31,6;--
63476281520515;31,6;0,0;--;0,0;31,6;--
63476281521529;31,6;0,0;--;0,0;31,6;--
63476281522543;31,6;0,0;--;0,0;31,6;--
63476281523557;31,6;0,0;--;0,0;31,6;--
63476281524571;35,1;3,5;--;0,0;31,6;--
63476281525585;31,6;0,0;--;0,0;31,6;--
63476281526599;31,9;0,3;--;0,0;31,6;--
63476281527613;32,2;0,6;--;0,0;31,6;--
63476281528627;31,9;0,3;--;0,0;31,6;--
63476281529641;31,8;0,2;--;0,0;31,6;--
63476281530655;31,6;0,0;--;0,0;31,6;--
63476281531669;33,1;1,5;--;0,0;31,6;--
63476281532683;31,6;0,0;--;0,0;31,6;--
63476281533697;33,3;1,7;--;0,0;31,6;--
63476281534711;31,6;0,0;--;0,0;31,6;--
63476281535725;32,9;1,4;--;0,0;31,6;--
63476281536739;31,6;0,0;--;0,0;31,6;--
63476281537753;33,4;1,8;--;0,0;31,6;--
63476281538767;31,6;0,0;--;0,0;31,6;--
63476281539781;33,7;2,1;--;0,0;31,6;--
63476281540795;31,6;0,0;--;0,0;31,6;--
63476281541809;33,5;2,0;--;0,0;31,6;--
63476281542823;31,6;0,0;--;0,0;31,6;--
63476281543837;32,7;1,2;--;0,0;31,6;--
63476281544851;31,6;0,0;--;0,0;31,6;--
63476281545865;34,0;2,5;--;0,0;31,6;--
63476281546879;31,6;0,0;--;0,0;31,6;--
63476281547893;34,2;2,7;--;0,0;31,6;--
63476281548907;31,6;0,0;--;0,0;31,6;--
63476281549921;34,5;2,9;--;0,0;31,6;--
63476281550935;31,6;0,0;--;0,0;31,6;--
63476281551949;34,8;3,3;--;0,0;31,6;--
63476281552963;31,6;0,0;--;0,0;31,6;--
63476281553977;34,4;2,8;--;0,0;31,6;--
63476281554991;31,6;0,0;--;0,0;31,6;--
63476281556005;34,8;3,2;--;0,0;31,6;--
63476281557019;31,6;0,0;--;0,0;31,6;--
63476281558033;36,5;4,9;--;0,0;31,6;--
63476281559047;31,6;0,0;--;0,0;31,6;--
63476281560061;33,8;2,3;--;0,0;31,6;--
63476281561075;31,6;0,0;--;0,0;31,6;--
63476281562089;33,0;1,4;--;0,0;31,6;--
63476281563103;31,6;0,0;--;0,0;31,6;--
63476281564117;34,6;3,0;--;0,0;31,6;--
63476281565131;31,6;0,0;--;0,0;31,6;--
63476281566145;34,9;3,3;--;0,0;31,6;--
63476281567159;32,0;0,4;--;0,0;31,6;--
63476281568173;34,2;2,6;--;0,0;31,6;--
63476281569187;31,6;0,0;--;0,0;31,6;--
63476281570201;35,7;4,1;--;0,0;31,6;--
63476281571215;31,6;0,0;--;0,0;31,6;--
63476281572229;36,9;5,3;--;0,0;31,6;--
63476281573243;31,6;0,0;--;0,0;31,6;--
63476281574257;35,2;3,6;--;0,0;31,6;--
63476281575271;31,6;0,0;--;0,0;31,6;--
63476281576285;35,4;3,8;--;0,0;31,6;--
63476281577299;31,6;0,0;--;0,0;31,6;--
63476281578313;35,7;4,2;--;0,0;31,6;--
63476281579327;31,6;0,0;--;0,0;31,6;--
63476281580341;35,6;4,1;--;0,0;31,6;--
63476281581355;31,6;0,0;--;0,0;31,6;--
63476281582369;35,4;3,9;--;0,0;31,6;--
63476281583383;31,6;0,0;--;0,0;31,6;--
63476281584397;34,8;3,2;--;0,0;31,6;--
63476281585411;31,6;0,0;--;0,0;31,6;--
63476281586425;34,9;3,3;--;0,0;31,6;--
63476281587439;31,6;0,0;--;0,0;31,6;--
63476281588453;36,7;5,2;--;0,0;31,6;--
63476281589467;31,6;0,0;--;0,0;31,6;--
63476281590481;33,8;2,3;--;0,0;31,6;--
63476281591495;31,6;0,0;--;0,0;31,6;--
63476281592509;31,6;0,0;--;0,0;31,6;--
63476281593523;34,9;3,3;--;0,0;31,6;--
63476281594537;33,8;2,3;--;0,0;31,6;--
63476281595551;31,6;0,0;--;0,0;31,6;--
63476281596565;31,6;0,0;--;0,0;31,6;--
63476281597579;31,6;0,0;--;0,0;31,6;--
63476281598593;32,0;0,4;--;0,0;31,6;--
63476281599607;31,8;0,2;--;0,0;31,6;--
63476281600621;32,2;0,7;--;0,0;31,6;--
63476281601635;31,9;0,3;--;0,0;31,6;--
63476281602649;31,6;0,0;--;0,0;31,6;--
63476281603663;32,1;0,5;--;0,0;31,6;--
63476281604677;31,9;0,3;--;0,0;31,6;--
63476281605691;31,6;0,1;--;0,0;31,6;--
63476281606705;32,1;0,6;--;0,0;31,6;--
63476281607719;31,8;0,2;--;0,0;31,6;--
63476281608733;32,0;0,4;--;0,0;31,6;--
63476281609747;31,6;0,0;--;0,0;31,6;--
63476281610761;33,8;2,2;--;0,0;31,6;--
63476281611775;32,0;0,5;--;0,0;31,6;--
63476281612789;31,8;0,3;--;0,0;31,6;--
63476281613803;31,7;0,1;--;0,0;31,6;--
63476281614817;31,6;0,0;--;0,0;31,6;--
63476281615831;32,9;1,3;--;0,0;31,6;--
63476281616845;31,8;0,2;--;0,0;31,6;--
63476281617859;31,7;0,1;--;0,0;31,6;--
63476281618873;31,6;0,0;--;0,0;31,6;--
63476281619887;33,9;2,3;--;0,0;31,6;--
63476281620901;31,6;0,0;--;0,0;31,6;--
63476281621915;32,0;0,5;--;0,0;31,6;--
63476281622929;32,8;1,2;--;0,0;31,6;--
63476281623943;31,9;0,3;--;0,0;31,6;--
63476281624957;31,6;0,0;--;0,0;31,6;--
63476281625971;31,6;0,0;--;0,0;31,6;--
63476281626985;33,7;2,1;--;0,0;31,6;--
63476281627999;31,8;0,3;--;0,0;31,6;--
63476281629013;31,6;0,0;--;0,0;31,6;--
63476281630027;31,6;0,0;--;0,0;31,6;--
63476281631041;34,6;3,1;--;0,0;31,6;--
63476281632055;31,6;0,0;--;0,0;31,6;--
63476281633069;32,5;1,0;--;0,0;31,6;--
63476281634083;31,6;0,0;--;0,0;31,6;--
63476281635097;35,0;3,4;--;0,0;31,6;--
63476281636111;31,6;0,0;--;0,0;31,6;--
63476281637125;31,6;0,0;--;0,0;31,6;--
63476281638139;31,6;0,0;--;0,0;31,6;--
63476281639153;33,7;2,1;--;0,0;31,6;--
63476281640167;31,6;0,0;--;0,0;31,6;--
63476281641181;31,6;0,0;--;0,0;31,6;--
63476281642195;37,6;6,0;--;0,0;31,6;--
63476281643209;31,6;0,0;--;0,0;31,6;--
63476281644223;35,0;3,4;--;0,0;31,6;--
63476281645237;31,6;0,0;--;0,0;31,6;--
63476281646251;36,3;4,8;--;0,0;31,6;--
63476281647265;31,6;0,0;--;0,0;31,6;--
63476281648279;35,5;3,9;--;0,0;31,6;--
63476281649293;31,6;0,0;--;0,0;31,6;--
63476281650307;35,0;3,5;--;0,0;31,6;--
63476281651321;31,6;0,0;--;0,0;31,6;--
63476281652335;33,7;2,1;--;0,0;31,6;--
63476281653349;31,6;0,0;--;0,0;31,6;--
63476281654363;34,0;2,4;--;0,0;31,6;--
63476281655377;31,6;0,0;--;0,0;31,6;--
63476281656391;34,7;3,1;--;0,0;31,6;--
63476281657405;31,6;0,0;--;0,0;31,6;--
63476281658419;34,5;2,9;--;0,0;31,6;--
63476281659433;31,6;0,0;--;0,0;31,6;--
63476281660447;31,6;0,0;--;0,0;31,6;--
63476281661461;31,6;0,0;--;0,0;31,6;--
63476281662475;34,6;3,0;--;0,0;31,6;--
63476281663489;31,6;0,0;--;0,0;31,6;--
63476281664503;34,2;2,7;--;0,0;31,6;--
63476281665517;31,6;0,0;--;0,0;31,6;--
63476281666531;34,8;3,3;--;0,0;31,6;--
63476281667545;31,6;0,0;--;0,0;31,6;--
63476281668559;36,9;5,4;--;0,0;31,6;--
63476281669573;31,6;0,0;--;0,0;31,6;--
63476281670587;31,6;0,0;--;0,0;31,6;--
63476281671601;32,1;0,6;--;0,0;31,6;--
63476281672615;32,0;0,4;--;0,0;31,6;--
63476281673629;31,8;0,2;--;0,0;31,6;--
63476281674643;32,1;0,5;--;0,0;31,6;--
63476281675657;31,8;0,2;--;0,0;31,6;--
63476281676671;32,0;0,4;--;0,0;31,6;--
63476281677685;31,6;0,0;--;0,0;31,6;--
63476281678699;31,7;0,1;--;0,0;31,6;--
63476281679713;33,2;1,6;--;0,0;31,6;--
63476281680727;31,6;0,0;--;0,0;31,6;--
63476281681741;32,9;1,3;--;0,0;31,6;--
63476281682755;31,6;0,0;--;0,0;31,6;--
63476281683769;32,0;0,5;--;0,0;31,6;--
63476281684783;31,6;0,0;--;0,0;31,6;--
63476281685797;33,3;1,7;--;0,0;31,6;--
63476281686811;33,3;1,7;--;0,0;31,6;--
63476281687825;31,6;0,0;--;0,0;31,6;--
63476281688839;31,6;0,0;--;0,0;31,6;--
63476281689853;32,4;0,8;--;0,0;31,6;--
63476281690867;32,4;0,8;--;0,0;31,6;--
63476281691881;31,8;0,3;--;0,0;31,6;--
63476281692895;31,6;0,0;--;0,0;31,6;--
63476281693909;31,7;0,1;--;0,0;31,6;--
63476281694923;33,2;1,6;--;0,0;31,6;--
63476281695937;31,6;0,0;--;0,0;31,6;--
63476281696951;31,6;0,0;--;0,0;31,6;--
63476281697965;32,9;1,4;--;0,0;31,6;--
63476281698979;31,7;0,1;--;0,0;31,6;--
63476281699993;31,6;0,0;--;0,0;31,6;--
63476281701007;34,2;2,7;--;0,0;31,6;--
63476281702021;33,2;1,6;--;0,0;31,6;--
63476281703035;31,9;0,3;--;0,0;31,6;--
63476281704049;31,6;0,0;--;0,0;31,6;--
63476281705063;31,6;0,0;--;0,0;31,6;--
63476281706077;32,9;1,4;--;0,0;31,6;--
63476281707091;32,9;1,4;--;0,0;31,6;--
63476281708105;31,6;0,0;--;0,0;31,6;--
63476281709119;31,6;0,0;--;0,0;31,6;--
63476281710133;34,2;2,6;--;0,0;31,6;--
63476281711147;33,0;1,4;--;0,0;31,6;--
63476281712161;31,6;0,0;--;0,0;31,6;--
63476281713175;31,6;0,0;--;0,0;31,6;--
63476281714189;37,1;5,5;--;0,0;31,6;--
63476281715203;31,6;0,0;--;0,0;31,6;--
63476281716217;34,8;3,2;--;0,0;31,6;--
63476281717231;31,6;0,0;--;0,0;31,6;--
63476281718245;36,1;4,6;--;0,0;31,6;--
63476281719259;31,6;0,0;--;0,0;31,6;--
63476281720273;35,2;3,6;--;0,0;31,6;--
63476281721287;31,6;0,0;--;0,0;31,6;--
63476281722301;35,9;4,3;--;0,0;31,6;--
63476281723315;31,6;0,0;--;0,0;31,6;--
63476281724329;34,6;3,0;--;0,0;31,6;--
63476281725343;31,6;0,0;--;0,0;31,6;--
63476281726357;37,0;5,4;--;0,0;31,6;--
63476281727371;31,6;0,0;--;0,0;31,6;--
63476281728385;34,9;3,3;--;0,0;31,6;--
63476281729399;31,6;0,0;--;0,0;31,6;--
63476281730413;33,8;2,3;--;0,0;31,6;--
63476281731427;31,6;0,0;--;0,0;31,6;--
63476281732441;32,3;0,8;--;0,0;31,6;--
63476281733455;32,0;0,5;--;0,0;31,6;--
63476281734469;33,8;2,2;--;0,0;31,6;--
63476281735483;31,6;0,0;--;0,0;31,6;--
63476281736497;35,7;4,1;--;0,0;31,6;--
63476281737511;31,6;0,0;--;0,0;31,6;--
63476281738525;32,5;1,0;--;0,0;31,6;--
63476281739539;31,6;0,0;--;0,0;31,6;--
63476281740553;34,1;2,6;--;0,0;31,6;--
63476281741567;31,6;0,0;--;0,0;31,6;--
63476281742581;31,6;0,0;--;0,0;31,6;--
63476281743595;31,8;0,3;--;0,0;31,6;--
63476281744609;32,1;0,5;--;0,0;31,6;--
63476281745623;31,9;0,3;--;0,0;31,6;--
63476281746637;31,8;0,2;--;0,0;31,6;--
63476281747651;32,2;0,6;--;0,0;31,6;--
63476281748665;31,7;0,1;--;0,0;31,6;--
63476281749679;31,6;0,1;--;0,0;31,6;--
63476281750693;32,3;0,7;--;0,0;31,6;--
63476281751707;31,8;0,2;--;0,0;31,6;--
63476281752721;31,6;0,0;--;0,0;31,6;--
63476281753735;32,3;0,8;--;0,0;31,6;--
63476281754749;31,6;0,1;--;0,0;31,6;--
63476281755763;32,3;0,7;--;0,0;31,6;--
63476281756777;31,6;0,0;--;0,0;31,6;--
63476281757791;31,6;0,0;--;0,0;31,6;--
63476281758805;31,8;0,3;--;0,0;31,6;--
63476281759819;34,5;2,9;--;0,0;31,6;--
63476281760833;31,6;0,0;--;0,0;31,6;--
63476281761847;33,1;1,6;--;0,0;31,6;--
63476281762861;31,6;0,0;--;0,0;31,6;--
63476281763875;32,0;0,4;--;0,0;31,6;--
63476281764889;33,4;1,8;--;0,0;31,6;--
63476281765903;32,7;1,1;--;0,0;31,6;--
63476281766917;32,5;1,0;--;0,0;31,6;--
63476281767931;31,6;0,0;--;0,0;31,6;--
63476281768945;31,6;0,0;--;0,0;31,6;--
63476281769959;34,8;3,3;--;0,0;31,6;--
63476281770973;32,0;0,5;--;0,0;31,6;--
63476281771987;31,6;0,0;--;0,0;31,6;--
63476281773001;31,6;0,0;--;0,0;31,6;--
63476281774015;31,8;0,2;--;0,0;31,6;--
63476281775029;34,8;3,3;--;0,0;31,6;--
63476281776043;31,6;0,0;--;0,0;31,6;--
63476281777057;35,7;4,1;--;0,0;31,6;--
63476281778071;31,6;0,0;--;0,0;31,6;--
63476281779085;32,1;0,6;--;0,0;31,6;--
63476281780099;31,6;0,0;--;0,0;31,6;--
63476281781113;34,9;3,3;--;0,0;31,6;--
63476281782127;31,6;0,0;--;0,0;31,6;--
63476281783141;31,6;0,0;--;0,0;31,6;--
63476281784155;31,6;0,0;--;0,0;31,6;--
63476281785169;34,8;3,2;--;0,0;31,6;--
63476281786183;31,6;0,0;--;0,0;31,6;--
63476281787197;31,6;0,0;--;0,0;31,6;--
63476281788211;34,6;3,1;--;0,0;31,6;--
63476281789225;31,6;0,0;--;0,0;31,6;--
63476281790239;35,4;3,9;--;0,0;31,6;--
63476281791253;31,6;0,0;--;0,0;31,6;--
63476281792267;31,6;0,0;--;0,0;31,6;--
63476281793281;33,4;1,8;--;0,0;31,6;--
63476281794295;31,6;0,0;--;0,0;31,6;--
63476281795309;33,4;1,8;--;0,0;31,6;--
63476281796323;31,6;0,0;--;0,0;31,6;--
63476281797337;33,3;1,7;--;0,0;31,6;--
63476281798351;31,6;0,0;--;0,0;31,6;--
63476281799365;33,7;2,1;--;0,0;31,6;--
63476281800379;31,6;0,0;--;0,0;31,6;--
63476281801393;33,9;2,4;--;0,0;31,6;--
63476281802407;31,6;0,0;--;0,0;31,6;--
63476281803421;33,9;2,4;--;0,0;31,6;--
63476281804435;31,6;0,0;--;0,0;31,6;--
63476281805449;31,6;0,0;--;0,0;31,6;--
63476281806463;31,7;0,1;--;0,0;31,6;--
63476281807477;34,6;3,1;--;0,0;31,6;--
63476281808491;31,6;0,0;--;0,0;31,6;--
63476281809505;34,4;2,8;--;0,0;31,6;--
63476281810519;31,6;0,0;--;0,0;31,6;--
63476281811533;35,0;3,4;--;0,0;31,6;--
63476281812547;31,6;0,0;--;0,0;31,6;--
63476281813561;34,6;3,1;--;0,0;31,6;--
63476281814575;31,6;0,0;--;0,0;31,6;--
63476281815589;31,8;0,3;--;0,0;31,6;--
63476281816603;32,1;0,5;--;0,0;31,6;--
63476281817617;31,8;0,2;--;0,0;31,6;--
63476281818631;31,8;0,2;--;0,0;31,6;--
63476281819645;32,0;0,5;--;0,0;31,6;--
63476281820659;32,0;0,5;--;0,0;31,6;--
63476281821673;31,6;0,0;--;0,0;31,6;--
63476281822687;32,2;0,7;--;0,0;31,6;--
63476281823701;31,9;0,3;--;0,0;31,6;--
63476281824715;31,8;0,2;--;0,0;31,6;--
63476281825729;32,1;0,6;--;0,0;31,6;--
63476281826743;31,7;0,1;--;0,0;31,6;--
63476281827757;31,8;0,2;--;0,0;31,6;--
63476281828771;32,1;0,5;--;0,0;31,6;--
63476281829785;31,9;0,3;--;0,0;31,6;--
63476281830799;31,6;0,1;--;0,0;31,6;--
63476281831813;32,2;0,7;--;0,0;31,6;--
63476281832827;31,6;0,0;--;0,0;31,6;--
63476281833841;31,6;0,0;--;0,0;31,6;--
63476281834855;34,1;2,6;--;0,0;31,6;--
63476281835869;31,6;0,0;--;0,0;31,6;--
63476281836883;32,7;1,1;--;0,0;31,6;--
63476281837897;31,6;0,0;--;0,0;31,6;--
63476281838911;31,7;0,1;--;0,0;31,6;--
63476281839925;35,0;3,4;--;0,0;31,6;--
63476281840939;32,5;0,9;--;0,0;31,6;--
63476281841953;32,5;1,0;--;0,0;31,6;--
63476281842967;31,6;0,0;--;0,0;31,6;--
63476281843981;35,3;3,7;--;0,0;31,6;--
63476281844995;35,5;3,9;--;0,0;31,6;--
63476281846009;32,5;1,0;--;0,0;31,6;--
63476281847023;31,6;0,0;--;0,0;31,6;--
63476281848037;31,6;0,0;--;0,0;31,6;--
63476281849051;31,6;0,0;--;0,0;31,6;--
63476281850065;36,2;4,6;--;0,0;31,6;--
63476281851079;31,6;0,0;--;0,0;31,6;--
63476281852093;34,6;3,0;--;0,0;31,6;--
63476281853107;31,6;0,0;--;0,0;31,6;--
63476281854121;31,7;0,1;--;0,0;31,6;--
63476281855135;31,6;0,0;--;0,0;31,6;--
63476281856149;35,7;4,1;--;0,0;31,6;--
63476281857163;31,6;0,0;--;0,0;31,6;--
63476281858177;31,6;0,0;--;0,0;31,6;--
63476281859191;31,6;0,0;--;0,0;31,6;--
63476281860205;37,3;5,7;--;0,0;31,6;--
63476281861219;31,6;0,0;--;0,0;31,6;--
63476281862233;35,1;3,5;--;0,0;31,6;--
63476281863247;31,6;0,0;--;0,0;31,6;--
63476281864261;31,8;0,3;--;0,0;31,6;--
63476281865275;32,0;0,4;--;0,0;31,6;--
63476281866289;35,0;3,4;--;0,0;31,6;--
63476281867303;31,6;0,0;--;0,0;31,6;--
63476281868317;34,8;3,2;--;0,0;31,6;--
63476281869331;31,6;0,0;--;0,0;31,6;--
63476281870345;34,3;2,7;--;0,0;31,6;--
63476281871360;31,6;0,0;--;0,0;31,6;--
63476281872374;33,8;2,3;--;0,0;31,6;--
63476281873388;31,6;0,0;--;0,0;31,6;--
63476281874402;33,5;2,0;--;0,0;31,6;--
63476281875416;31,6;0,0;--;0,0;31,6;--
63476281876430;34,1;2,6;--;0,0;31,6;--
63476281877444;31,6;0,0;--;0,0;31,6;--
63476281878458;35,5;3,9;--;0,0;31,6;--
63476281879472;31,6;0,0;--;0,0;31,6;--
63476281880486;32,4;0,8;--;0,0;31,6;--
63476281881500;31,6;0,0;--;0,0;31,6;--
63476281882514;34,8;3,3;--;0,0;31,6;--
63476281883528;31,6;0,0;--;0,0;31,6;--
63476281884542;32,1;0,5;--;0,0;31,6;--
63476281885556;31,6;0,0;--;0,0;31,6;--
63476281886570;36,5;4,9;--;0,0;31,6;--
63476281887584;31,6;0,0;--;0,0;31,6;--
63476281888598;31,8;0,3;--;0,0;31,6;--
63476281889612;32,1;0,5;--;0,0;31,6;--
63476281890626;31,9;0,3;--;0,0;31,6;--
63476281891640;31,8;0,2;--;0,0;31,6;--
63476281892654;32,1;0,5;--;0,0;31,6;--
63476281893668;31,9;0,3;--;0,0;31,6;--
63476281894682;31,8;0,2;--;0,0;31,6;--
63476281895696;31,9;0,3;--;0,0;31,6;--
63476281896710;31,8;0,3;--;0,0;31,6;--
63476281897724;31,8;0,3;--;0,0;31,6;--
63476281898738;32,0;0,5;--;0,0;31,6;--
63476281899752;31,9;0,3;--;0,0;31,6;--
63476281900766;31,6;0,1;--;0,0;31,6;--
63476281901780;32,2;0,7;--;0,0;31,6;--
63476281902794;31,6;0,1;--;0,0;31,6;--
63476281903808;31,6;0,0;--;0,0;31,6;--
63476281904822;33,3;1,7;--;0,0;31,6;--
63476281905836;31,7;0,1;--;0,0;31,6;--
63476281906850;31,6;0,0;--;0,0;31,6;--
63476281907864;32,7;1,2;--;0,0;31,6;--
63476281908878;32,1;0,6;--;0,0;31,6;--
63476281909892;31,6;0,0;--;0,0;31,6;--
63476281910906;32,8;1,2;--;0,0;31,6;--
63476281911920;31,6;0,0;--;0,0;31,6;--
63476281912934;33,3;1,7;--;0,0;31,6;--
63476281913948;31,6;0,0;--;0,0;31,6;--
63476281914962;31,6;0,0;--;0,0;31,6;--
63476281915976;32,3;0,8;--;0,0;31,6;--
63476281916990;32,5;1,0;--;0,0;31,6;--
63476281918004;31,6;0,0;--;0,0;31,6;--
63476281919018;32,7;1,2;--;0,0;31,6;--
63476281920032;31,6;0,0;--;0,0;31,6;--
63476281921046;33,7;2,1;--;0,0;31,6;--
63476281922060;31,6;0,0;--;0,0;31,6;--
63476281923074;31,6;0,0;--;0,0;31,6;--
63476281924088;32,1;0,5;--;0,0;31,6;--
63476281925102;31,6;0,1;--;0,0;31,6;--
63476281926116;33,1;1,6;--;0,0;31,6;--
63476281927130;31,6;0,0;--;0,0;31,6;--
63476281928144;32,6;1,0;--;0,0;31,6;--
63476281929158;31,6;0,0;--;0,0;31,6;--
63476281930172;33,4;1,8;--;0,0;31,6;--
63476281931186;31,6;0,0;--;0,0;31,6;--
63476281932200;36,5;4,9;--;0,0;31,6;--
63476281933229;31,6;0,0;--;0,0;31,6;--
63476281934243;33,6;2,0;--;0,0;31,6;--
63476281935257;31,6;0,0;--;0,0;31,6;--
63476281936271;34,2;2,6;--;0,0;31,6;--
63476281937285;31,6;0,0;--;0,0;31,6;--
63476281938299;32,9;1,3;--;0,0;31,6;--
63476281939313;31,6;0,0;--;0,0;31,6;--
63476281940327;33,7;2,2;--;0,0;31,6;--
63476281941341;31,6;0,0;--;0,0;31,6;--
63476281942355;33,5;2,0;--;0,0;31,6;--
63476281943369;31,6;0,0;--;0,0;31,6;--
63476281944383;31,6;0,0;--;0,0;31,6;--
63476281945397;32,0;0,5;--;0,0;31,6;--
63476281946411;31,6;0,0;--;0,0;31,6;--
63476281947425;32,3;0,8;--;0,0;31,6;--
63476281948439;32,5;1,0;--;0,0;31,6;--
63476281949453;31,6;0,0;--;0,0;31,6;--
63476281950467;35,2;3,7;--;0,0;31,6;--
63476281951481;31,6;0,0;--;0,0;31,6;--
63476281952495;31,7;0,1;--;0,0;31,6;--
63476281953509;32,1;0,6;--;0,0;31,6;--
63476281954523;34,1;2,6;--;0,0;31,6;--
63476281955537;31,6;0,0;--;0,0;31,6;--
63476281956551;31,6;0,0;--;0,0;31,6;--
63476281957565;34,0;2,4;--;0,0;31,6;--
63476281958579;31,6;0,0;--;0,0;31,6;--
63476281959593;31,8;0,3;--;0,0;31,6;--
63476281960607;32,1;0,6;--;0,0;31,6;--
63476281961621;31,8;0,2;--;0,0;31,6;--
63476281962666;32,0;0,5;--;0,0;31,6;--
63476281963696;32,6;1,1;--;0,0;31,6;--
63476281964710;31,6;0,0;--;0,0;31,6;--
63476281965724;32,7;1,1;--;0,0;31,6;--
63476281966738;31,9;0,3;--;0,0;31,6;--
63476281967752;31,8;0,2;--;0,0;31,6;--
63476281968766;31,6;0,0;--;0,0;31,6;--
63476281969780;32,7;1,2;--;0,0;31,6;--
63476281970794;31,8;0,2;--;0,0;31,6;--
63476281971808;31,6;0,0;--;0,0;31,6;--
63476281972822;34,5;2,9;--;0,0;31,6;--
63476281973836;31,6;0,0;--;0,0;31,6;--
63476281974850;31,6;0,0;--;0,0;31,6;--
63476281975864;33,5;1,9;--;0,0;31,6;--
63476281976878;31,6;0,0;--;0,0;31,6;--
63476281977892;32,2;0,7;--;0,0;31,6;--
63476281978906;31,6;0,0;--;0,0;31,6;--
63476281979920;32,7;1,2;--;0,0;31,6;--
63476281980934;32,1;0,5;--;0,0;31,6;--
63476281981948;31,6;0,0;--;0,0;31,6;--
63476281982962;32,5;0,9;--;0,0;31,6;--
63476281983976;31,9;0,3;--;0,0;31,6;--
63476281984990;32,2;0,7;--;0,0;31,6;--
63476281986004;31,6;0,0;--;0,0;31,6;--
63476281987018;31,6;0,0;--;0,0;31,6;--
63476281988032;35,9;4,3;--;0,0;31,6;--
63476281989046;32,7;1,2;--;0,0;31,6;--
63476281990060;31,6;0,0;--;0,0;31,6;--
63476281991074;34,8;3,3;--;0,0;31,6;--
63476281992088;31,6;0,0;--;0,0;31,6;--
63476281993102;36,6;5,0;--;0,0;31,6;--
63476281994116;31,6;0,0;--;0,0;31,6;--
63476281995130;33,3;1,7;--;0,0;31,6;--
63476281996144;33,1;1,5;--;0,0;31,6;--
63476281997158;31,6;0,0;--;0,0;31,6;--
63476281998172;31,6;0,0;--;0,0;31,6;--
63476281999186;31,6;0,0;--;0,0;31,6;--
63476282000200;38,4;6,8;--;0,0;31,6;--
63476282001214;31,6;0,0;--;0,0;31,6;--
63476282002228;38,0;6,4;--;0,0;31,6;--
